,id,longitude,latitude,time,NDVI
393,2017_03_22,-95.31462032739668,43.30890274150728,1490140800000,
394,2017_04_07,-95.31462032739668,43.30890274150728,1491523200000,2582.0
395,2017_04_23,-95.31462032739668,43.30890274150728,1492905600000,
396,2017_05_09,-95.31462032739668,43.30890274150728,1494288000000,
397,2017_05_25,-95.31462032739668,43.30890274150728,1495670400000,
398,2017_06_10,-95.31462032739668,43.30890274150728,1497052800000,
399,2017_06_26,-95.31462032739668,43.30890274150728,1498435200000,9024.0
400,2017_07_12,-95.31462032739668,43.30890274150728,1499817600000,9133.0
401,2017_07_28,-95.31462032739668,43.30890274150728,1501200000000,8993.0
402,2017_08_13,-95.31462032739668,43.30890274150728,1502582400000,8833.0
403,2017_08_29,-95.31462032739668,43.30890274150728,1503964800000,
404,2017_09_14,-95.31462032739668,43.30890274150728,1505347200000,7307.0
405,2017_09_30,-95.31462032739668,43.30890274150728,1506729600000,3528.0
406,2017_10_16,-95.31462032739668,43.30890274150728,1508112000000,3055.0
407,2017_11_01,-95.31462032739668,43.30890274150728,1509494400000,2462.0
408,2017_11_17,-95.31462032739668,43.30890274150728,1510876800000,2450.0
409,2017_12_03,-95.31462032739668,43.30890274150728,1512259200000,
410,2017_12_19,-95.31462032739668,43.30890274150728,1513641600000,
411,2018_01_01,-95.31462032739668,43.30890274150728,1514764800000,
412,2018_01_17,-95.31462032739668,43.30890274150728,1516147200000,
413,2018_02_02,-95.31462032739668,43.30890274150728,1517529600000,
414,2018_02_18,-95.31462032739668,43.30890274150728,1518912000000,
